ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
3079,0,16700,3995500.0,56374.0,DebtCon,Office,1.0,0.0,0.0,73.42894240000003,1.0,9.0,40.82912873
3080,0,16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,195.5523296,2.0,16.0,31.05808436
3081,0,16700,12830.0,56465.0,DebtCon,ProfExe,3.0,0.0,0.0,301.1485223,0.0,15.0,18.25148086
3082,0,16700,53423.0,85685.0,HomeImp,ProfExe,5.0,0.0,0.0,109.4294283,0.0,12.0,28.16061131
3083,0,16700,5106.0,93277.0,HomeImp,Other,14.0,0.0,0.0,269.9626887,0.0,23.0,29.87592807
3084,0,16700,105556.0,136568.0,DebtCon,Other,0.0,0.0,0.0,273.7250728,0.0,47.0,40.04168465
3085,0,16800,57329.0,83695.0,DebtCon,Other,3.0,0.0,0.0,294.9997016000001,2.0,16.0,40.62505269
3086,0,16800,76852.0,90429.0,DebtCon,Other,6.0,0.0,0.0,183.8430046,3.0,18.0,42.2970917
3087,1,16800,44983.0,65000.0,DebtCon,Sales,4.0,2.0,1.0,77.03333333,6.0,43.0,2033.121487
3088,1,16800,27623.0,88231.0,DebtCon,ProfExe,8.0,0.0,0.0,122.463272,0.0,12.0,55.96202222
3089,0,16800,56979.0,90008.0,HomeImp,ProfExe,10.0,0.0,2.0,178.9299564,1.0,12.0,27.8164203
3090,1,16800,69284.0,8559090.0,DebtCon,Office,21.0,0.0,0.0,190.6933138,1.0,20.0,35.89402586
3091,0,16800,50050.0,140222.0,DebtCon,Other,4.0,0.0,0.0,272.49983530000003,5.0,43.0,40.03337824
3092,0,16800,23670.0,41879.0,DebtCon,Mgr,17.0,1.0,0.0,106.3985698,0.0,17.0,26.69671626
3093,0,16800,62557.0,95747.0,DebtCon,Other,0.0,0.0,0.0,188.189005,1.0,31.0,35.28584474
3094,1,16800,16204.0,27781.0,HomeImp,Other,1.0,10.0,0.0,190.5770968,0.0,9.0,27.14688565
3095,1,16800,113021.0,146222.0,Other,Mgr,5.0,3.0,2.0,123.8934197,2.0,65.0,62.55930782
3096,0,16800,67049.0,89729.0,HomeImp,Other,99990.0,0.0,0.0,286.3751286000001,0.0,20.0,28.73912802
3097,0,16800,81820.0,100366.0,DebtCon,ProfExe,6.0,0.0,1.0,335.3003273,170.0,41.0,36.21162681
3099,1,16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0,71.23076169,5.0,18.0,40.58291348
3100,0,16800,73280.0,103067.0,DebtCon,Other,1.0,0.0,0.0,140.362134,0.0,17.0,34.00229537
3101,0,16800,102838.0,111319.0,DebtCon,Office,1.0,0.0,0.0,257.3285966,0.0,34.0,27.57659689
3102,0,16800,46312.0,67166.0,HomeImp,Other,27.0,0.0,0.0,241.5083839,0.0,14.0,26.22071743
3103,0,16800,50135.0,93772.0,DebtCon,ProfExe,5.0,0.0,0.0,126.4894051,2.0,21.0,35.85635489
3104,0,16800,58193.0,82942.0,DebtCon,Other,1.0,0.0,0.0,320.0630097,3.0,16.0,42.84596286
3105,0,16800,39352.0,60943.0,HomeImp,Other,25.0,0.0,0.0,237.7636233,0.0,13.0,25.43988824
3106,0,16800,144756.0,183810.0,DebtCon,Mgr,11.0,0.0,0.0,243.5422549,0.0,20.0,26.73398284
3107,0,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,270.9986111,1.0,34.0,27.00923929
3108,0,16800,115870.0,130809.0,DebtCon,Other,15.0,0.0,0.0,177.6322825,0.0,17.0,39.56720816
3110,0,16900,3995500.0,51549.0,DebtCon,Office,1.0,0.0,0.0,75.41374556,1.0,8.0,40.62819923
3111,0,16900,30856.0,56961.0,HomeImp,Other,11.0,0.0,0.0,116.8177074,1.0,10.0,20.34458217
3112,0,16900,71672.0,96677.0,DebtCon,Other,1.0,0.0,0.0,153.79169480000004,0.0,30.0,35.32783617
3113,0,16900,47129.0,62342.0,DebtCon,Other,15.0,0.0,0.0,290.1489212,0.0,21.0,30.3185968
3114,0,16900,31143.0,75125.0,HomeImp,Other,99990.0,1.0,0.0,237.1790454,0.0,49.0,42.13228057
3115,1,16900,63800.0,85000.0,DebtCon,Other,2.0,0.0,6.0,127.8,2.0,33.0,2033.121487
3116,1,16900,73128.0,101683.0,DebtCon,Sales,26.0,0.0,0.0,254.1917975,0.0,45.0,38.51230869
3117,0,16900,66812.0,90973.0,HomeImp,Office,9.0,100.0,150.0,108.0055259,0.0,10.0,37.46901795
3118,0,16900,68940.0,88264.0,DebtCon,Office,0.0,0.0,0.0,166.1062815,0.0,25.0,24.95531142
3119,0,16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0.0,0.0,233.7843986,1.0,23.0,37.32471132
3120,0,16900,116357.0,209364.0,DebtCon,Other,4.0,0.0,0.0,221.1285548,0.0,16.0,27.900263899999995
3121,0,16900,53252.0,89720.0,DebtCon,Office,29.0,0.0,0.0,204.5879339,0.0,22.0,33.01615312
3122,0,16900,88143.0,115365.0,DebtCon,Other,19.0,0.0,0.0,282.06851780000005,0.0,16.0,24.96285137
3123,0,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0.0,0.0,128.5818237,1.0,8.0,28.89595485
3125,0,16900,78455.0,121450.0,Other,Other,99990.0,100.0,150.0,6483.284926,170.0,710.0,33.74237455
3127,0,16900,102108.0,117650.0,DebtCon,Other,9.0,0.0,0.0,279.1125847,1.0,19.0,29.64517729
3128,0,17000,73644.0,107086.0,DebtCon,ProfExe,0.0,0.0,0.0,280.45334360000004,2.0,20.0,37.77195785
3129,0,17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0,129.7577996,1.0,21.0,27.6372066
3132,0,17000,70039.0,100993.0,HomeImp,ProfExe,7.0,0.0,0.0,261.911317,1.0,11.0,36.56433032
3133,1,17000,54218.0,75000.0,DebtCon,Mgr,5.0,1.0,0.0,177.5,6.0,35.0,2033.121487
3134,0,17000,51682.0,67688.0,HomeImp,Office,2.0,0.0,0.0,135.1919065,0.0,18.0,33.05063637
3135,0,17000,83248.0,95886.0,DebtCon,ProfExe,8.0,0.0,2.0,349.4300793999999,170.0,41.0,36.05994724
3136,0,17000,97713.0,164869.0,Other,Other,99990.0,0.0,150.0,253.4763166,170.0,23.0,36.45229579
3138,0,17000,31772.0,60289.0,HomeImp,ProfExe,6.0,0.0,0.0,189.2369837,0.0,13.0,31.12574653
3139,0,17000,134689.0,158661.0,DebtCon,Mgr,99990.0,0.0,0.0,227.3954647,0.0,19.0,36.42557176
3140,0,17000,86341.0,133564.0,DebtCon,ProfExe,15.0,0.0,0.0,307.6738571,0.0,18.0,28.36821059
3142,0,17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,306.6741711,0.0,27.0,26.15671788
3143,0,17000,70085.0,81598.0,DebtCon,Office,7.0,0.0,0.0,117.1953992,1.0,20.0,21.98183572
3144,0,17000,97438.0,158780.0,DebtCon,Mgr,0.0,0.0,0.0,210.9126034,1.0,18.0,38.79674995
3145,0,17000,45671.0,64516.0,HomeImp,Other,27.0,0.0,0.0,246.1797214,0.0,13.0,25.7012056
3146,0,17000,6778.0,60065.0,DebtCon,Sales,0.0,0.0,0.0,326.5184144,0.0,5.0,38.83660184
3147,0,17000,26228.0,60979.0,HomeImp,ProfExe,7.0,0.0,0.0,188.2476105,0.0,13.0,29.62867649
3148,0,17000,63450.0,92816.0,Other,ProfExe,10.0,0.0,0.0,6483.284926,1.0,16.0,25.71867108
3149,0,17000,54780.0,93091.0,DebtCon,ProfExe,4.0,0.0,0.0,115.3753324,1.0,21.0,37.50862467
3150,0,17000,73184.0,96889.0,DebtCon,Mgr,0.0,0.0,0.0,71.95379199,0.0,16.0,28.00439848
3151,0,17000,60483.0,85015.0,HomeImp,ProfExe,4.0,0.0,0.0,116.52526509999998,0.0,12.0,27.29874318
3152,1,17000,52663.0,82000.0,Other,Other,99990.0,100.0,150.0,6483.284926,170.0,710.0,2033.121487
3153,1,17000,36420.0,54375.0,DebtCon,Other,1.0,1.0,0.0,77.7,1.0,18.0,2033.121487
3157,0,17000,86000.0,119600.0,DebtCon,ProfExe,12.0,100.0,150.0,137.4666667,170.0,25.0,2033.121487
3158,0,17000,12613.0,85000.0,DebtCon,Other,21.0,0.0,0.0,226.3666667,3.0,41.0,2033.121487
3159,0,17000,152900.0,191146.0,DebtCon,Other,7.5,0.0,0.0,6483.284926,2.0,16.0,2033.121487
3160,0,17000,55820.0,88683.0,DebtCon,Office,0.5,0.0,0.0,74.03333333,0.0,23.0,2033.121487
3161,1,17000,74910.0,112375.0,DebtCon,Office,41.0,0.0,0.0,95.2,3.0,28.0,2033.121487
3162,1,17000,87600.0,110000.0,DebtCon,Other,0.4,6.0,0.0,180.5666667,2.0,46.0,2033.121487
3163,1,17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0,62.9,0.0,10.0,2033.121487
3164,1,17000,61000.0,127000.0,DebtCon,Mgr,9.0,0.0,5.0,256.7,0.0,40.0,2033.121487
3166,1,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,320.6,4.0,28.0,2033.121487
3167,1,17000,89600.0,115000.0,DebtCon,Self,20.0,100.0,3.0,99.26666667,0.0,23.0,2033.121487
3168,1,17000,48000.0,69000.0,DebtCon,Office,25.0,0.0,0.0,351.0333333000001,3.0,24.0,2033.121487
3169,1,17000,43000.0,63500.0,DebtCon,Other,8.0,0.0,0.0,46.66666667,3.0,11.0,2033.121487
3170,0,17000,118822.0,208429.0,DebtCon,Other,3.0,0.0,0.0,206.73707130000003,0.0,16.0,25.87399085
3171,0,17000,96065.0,116416.0,DebtCon,Other,14.0,0.0,0.0,125.6730605,2.0,8.0,34.75618581
3172,0,17000,97517.0,141718.0,DebtCon,Office,2.0,100.0,150.0,128.4175979,3.0,15.0,31.16602944
3174,1,17000,170636.0,188899.0,DebtCon,Other,1.0,4.0,0.0,67.40828497,1.0,13.0,44.7515722
3175,0,17000,98451.0,138012.0,DebtCon,Office,3.0,100.0,150.0,120.2389346,2.0,15.0,33.95359392
3176,0,17000,82662.0,111357.0,DebtCon,Mgr,17.0,0.0,0.0,252.3059847,4.0,30.0,37.31611992
3177,0,17000,108154.0,134103.0,DebtCon,Other,1.0,0.0,0.0,279.3611988,0.0,46.0,39.67697661
3179,0,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,110.2940878,1.0,21.0,36.1073409
3180,0,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0,254.0957007,3.0,32.0,29.81874354
3181,0,17100,19126.0,88969.0,DebtCon,Other,21.0,0.0,0.0,225.7062879,2.0,41.0,38.89637818
3182,0,17100,3995500.0,96036.0,DebtCon,Office,27.0,0.0,0.0,327.00179110000005,0.0,15.0,12.4986698
3183,0,17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0,147.9158091,0.0,29.0,34.73427716
3184,0,17100,22162.0,128989.0,DebtCon,Other,11.0,0.0,0.0,367.9970935,0.0,9.0,40.64091611
3185,0,17100,53983.0,73688.0,DebtCon,Other,5.0,100.0,150.0,95.52351212,0.0,9.0,36.92038565
3187,0,17100,49951.0,111291.0,HomeImp,Office,1.0,100.0,2.0,151.1045925,1.0,23.0,39.48719814
3188,0,17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0,80.58265559,0.0,16.0,26.76776884
3189,0,17100,59123.0,94247.0,DebtCon,Office,0.0,0.0,0.0,70.01636023,0.0,22.0,37.19508553
3190,0,17100,46953.0,69086.0,DebtCon,ProfExe,6.0,0.0,0.0,165.62778830000005,2.0,11.0,29.2491436
3191,0,17100,43085.0,68758.0,DebtCon,Other,7.0,0.0,1.0,103.6838558,3.0,49.0,30.3535487
3192,0,17100,92853.0,130864.0,DebtCon,Mgr,6.0,100.0,150.0,244.7288109,3.0,41.0,37.49264563
3193,1,17100,32134.0,69131.0,DebtCon,Other,3.0,0.0,0.0,209.1988005,0.0,6.0,38.632967
3194,0,17100,54598.0,115838.0,DebtCon,ProfExe,14.0,0.0,0.0,247.2958966,0.0,20.0,25.63211643
3197,0,17100,104652.0,169076.0,Other,Other,99990.0,1.0,150.0,270.5812143,170.0,23.0,38.46522769
3198,0,17100,117337.0,131575.0,DebtCon,Other,16.0,0.0,0.0,177.62943230000005,0.0,17.0,39.17643246
3199,0,17100,91502.0,113251.0,DebtCon,Other,18.0,0.0,0.0,289.9544006,0.0,16.0,24.45832061
3200,0,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0,295.9554144,1.0,17.0,36.78730595
3201,0,17200,62514.0,96633.0,HomeImp,ProfExe,25.0,1.0,0.0,224.7643591,1.0,24.0,36.7023407
3202,0,17200,59698.0,89715.0,Other,ProfExe,9.0,0.0,0.0,6483.284926,1.0,16.0,23.34562321
3205,0,17200,7044.0,57831.0,DebtCon,Sales,0.0,0.0,0.0,330.9709043000001,0.0,6.0,37.94331514
3206,0,17200,103519.0,118074.0,DebtCon,Other,0.0,0.0,0.0,102.6786125,1.0,21.0,41.41835285
3207,0,17200,89507.0,121047.0,DebtCon,Other,14.0,0.0,0.0,118.866134,1.0,9.0,34.602827399999995
3208,0,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.3239792,2.0,48.0,30.55651187
3209,0,17200,11950.0,170000.0,HomeImp,Mgr,22.0,0.0,0.0,77.28338497,1.0,20.0,28.82169866
3210,0,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0,140.973401,0.0,9.0,28.6621734
3211,0,17200,33073.0,85654.0,DebtCon,ProfExe,7.0,0.0,0.0,163.3947887,1.0,20.0,28.27488887
3212,1,17200,50742.0,71000.0,DebtCon,Other,15.0,0.0,0.0,6483.284926,0.0,0.0,2033.121487
3213,0,17200,39316.0,66978.0,DebtCon,Other,4.0,0.0,0.0,99.98597596,1.0,10.0,26.43708406
3214,1,17200,74402.0,8559090.0,DebtCon,ProfExe,13.0,0.0,1.0,115.35303059999998,4.0,34.0,41.35903633
3215,1,17200,62108.0,8559090.0,DebtCon,Office,21.0,0.0,0.0,174.3961345,1.0,21.0,34.53892537
3216,0,17200,48999.0,76544.0,DebtCon,ProfExe,5.0,0.0,0.0,240.5227465,3.0,31.0,32.84175391
3217,0,17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0,106.48623700000002,1.0,18.0,38.80624071
3218,0,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,115.5575126,1.0,25.0,38.94891874
3219,0,17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0,111.1259517,0.0,17.0,34.17904688
3221,0,17200,53849.0,102326.0,HomeImp,Other,1.0,0.0,3.0,57.16674512,1.0,9.0,39.99115424
3222,0,17200,90567.0,118761.0,DebtCon,Other,14.0,0.0,0.0,139.3401702,2.0,9.0,34.78487038
3223,0,17200,99204.0,119490.0,DebtCon,Other,9.0,0.0,0.0,296.2114898,1.0,18.0,30.3013654
3224,0,17200,48427.0,66082.0,DebtCon,Mgr,29.0,0.0,0.0,283.8487591,1.0,16.0,38.39363467
3225,0,17200,62840.0,92946.0,HomeImp,ProfExe,5.0,0.0,0.0,133.15948079999998,0.0,11.0,27.50354017
3226,0,17200,17234.0,43310.0,Other,Office,1.0,0.0,0.0,215.6075405,0.0,15.0,38.31851469
3230,0,17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0,147.5533245,2.0,19.0,36.42721874
3232,0,17300,35070.0,63862.0,DebtCon,Other,16.0,0.0,0.0,125.13156940000002,1.0,17.0,37.93651965
3233,0,17300,79412.0,114906.0,DebtCon,Mgr,17.0,0.0,0.0,247.3605705,4.0,30.0,36.53643556
3235,0,17300,99064.0,156306.0,HomeImp,ProfExe,4.0,0.0,0.0,90.44952245,0.0,16.0,35.75006044
3236,0,17300,44031.0,79187.0,DebtCon,Other,0.0,100.0,1.0,299.7052373,1.0,10.0,35.98666991
3237,0,17300,20798.0,37980.0,Other,Office,2.0,0.0,0.0,219.3093648,0.0,16.0,37.76321101
3238,0,17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0,120.2414262,2.0,9.0,35.81087795
3240,0,17300,65136.0,83847.0,DebtCon,Office,6.0,0.0,0.0,127.0999737,0.0,20.0,24.5182717
3241,0,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0,85.23250072,0.0,13.0,31.34436552
3242,1,17300,73503.0,91842.0,DebtCon,Other,0.0,0.0,6.0,142.3320756,1.0,32.0,46.90232438
3244,0,17300,65077.0,91991.0,DebtCon,Other,0.0,2.0,3.0,114.0234424,2.0,26.0,35.90776048
3245,0,17300,96138.0,124066.0,DebtCon,Office,1.0,100.0,2.0,271.7823232,0.0,30.0,40.40450623
3246,0,17300,32736.0,49100.0,DebtCon,ProfExe,4.0,0.0,0.0,262.9484377,0.0,34.0,38.563081
3247,0,17300,57358.0,71617.0,DebtCon,Office,0.0,0.0,0.0,194.2933392,0.0,25.0,30.53780606
3250,0,17400,3995500.0,48971.0,DebtCon,Other,99990.0,100.0,150.0,345.00991860000005,170.0,17.0,32.47431947
3252,0,17400,61035.0,90434.0,HomeImp,ProfExe,4.0,0.0,0.0,113.6359957,0.0,12.0,25.35719461
3253,0,17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0,123.2570546,0.0,12.0,25.55759334
3254,0,17400,62824.0,82243.0,DebtCon,Other,5.0,100.0,150.0,109.4827485,0.0,7.0,34.81844499
3255,0,17400,25859.0,43684.0,DebtCon,Mgr,16.0,1.0,0.0,95.36306868,1.0,17.0,27.10761957
3256,0,17400,24687.0,37391.0,Other,Office,2.0,0.0,0.0,217.7442746,0.0,16.0,38.25139203
3257,0,17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,114.2891824,1.0,8.0,26.37910802
3258,0,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,73.46751776,1.0,19.0,29.53166415
3259,0,17400,42876.0,66085.0,DebtCon,Mgr,26.0,0.0,0.0,281.5781525,1.0,16.0,38.02752168
3260,0,17400,45861.0,61256.0,DebtCon,Other,7.0,0.0,0.0,132.0192267,3.0,48.0,30.18656747
3261,1,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,23.33333333,5.0,11.0,2033.121487
3262,0,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,27.13398944
3263,0,17400,97072.0,155146.0,DebtCon,Mgr,0.0,0.0,0.0,204.1656163,0.0,19.0,40.50796477
3264,1,17400,96590.0,112115.0,DebtCon,Other,0.0,6.0,0.0,178.65958940000004,2.0,46.0,41.11788749
3266,0,17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0,272.5904825,1.0,16.0,39.3830645
3267,0,17400,25844.0,83229.0,HomeImp,Other,99990.0,0.0,0.0,247.7616459,0.0,50.0,43.70133124
3268,0,17400,123579.0,168243.0,DebtCon,Office,4.0,0.0,0.0,146.3520808,0.0,20.0,26.60351151
3269,0,17400,166345.0,202989.0,DebtCon,ProfExe,10.0,0.0,0.0,276.0663463,0.0,37.0,24.35659356
3270,0,17400,55575.0,78661.0,DebtCon,Other,17.0,1.0,0.0,198.9896005,1.0,20.0,38.99143137
3271,0,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0.0,0.0,144.1981676,0.0,30.0,35.11415035
3272,0,17400,56111.0,114521.0,HomeImp,Office,2.0,100.0,2.0,154.8555239,1.0,24.0,38.69508356
3273,0,17400,64163.0,84948.0,HomeImp,ProfExe,12.0,0.0,2.0,172.71116569999995,0.0,13.0,27.9796944
3274,1,17400,79623.0,113658.0,DebtCon,Other,0.0,0.0,2.0,212.1291452,2.0,25.0,35.10671964
3275,0,17500,92986.0,114276.0,DebtCon,Other,13.0,0.0,0.0,116.9613578,2.0,8.0,36.25138573
3277,0,17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0,244.3562274,2.0,41.0,35.74477089
3279,0,17500,133243.0,154513.0,DebtCon,Mgr,99990.0,0.0,0.0,217.0370487,0.0,18.0,37.46299196
3280,1,17500,76100.0,98500.0,DebtCon,Other,5.0,10.0,1.0,59.83333333,5.0,16.0,2033.121487
3281,0,17500,49968.0,68025.0,HomeImp,Office,3.0,0.0,0.0,126.07945259999998,0.0,18.0,34.10902705
3282,0,17500,73071.0,94267.0,DebtCon,Office,1.0,0.0,0.0,160.4547005,3.0,19.0,32.27680932
3283,0,17500,153839.0,194027.0,DebtCon,Other,7.0,0.0,0.0,6483.284926,1.0,15.0,29.1136512
3284,0,17500,51102.0,69532.0,DebtCon,Other,5.0,0.0,0.0,108.31608020000002,2.0,49.0,31.49594572
3285,0,17500,100642.0,138550.0,DebtCon,Office,3.0,100.0,150.0,115.0759476,3.0,16.0,32.17638026
3287,1,17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,92.3,7.0,29.0,2033.121487
3288,1,17500,68000.0,133015.0,DebtCon,Office,19.0,1.0,1.0,177.5,5.0,21.0,2033.121487
3290,0,17500,90221.0,113564.0,DebtCon,Other,19.0,0.0,0.0,265.1846253,1.0,17.0,27.02943897
3291,0,17500,85183.0,108948.0,HomeImp,ProfExe,4.0,0.0,0.0,125.1094856,1.0,25.0,37.10302599
3292,0,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0,115.80866090000002,1.0,13.0,25.40157
3293,1,17500,91000.0,116000.0,DebtCon,ProfExe,0.5,0.0,0.0,188.7333333,3.0,26.0,2033.121487
3294,0,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0,147.0985835,2.0,8.0,34.46794000000001
3295,0,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.0084783000001,0.0,47.0,39.35835753
3296,0,17500,102858.0,138977.0,DebtCon,Office,2.0,100.0,150.0,100.2812192,2.0,15.0,31.66931945
3297,0,17500,23288.0,94904.0,DebtCon,ProfExe,8.0,0.0,0.0,145.1207368,0.0,20.0,29.67538222
3298,0,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,239.2016301,1.0,35.0,39.30107072
3300,0,17600,3995500.0,96188.0,Other,Other,99990.0,0.0,0.0,181.2950465,0.0,9.0,30.87931729
3302,0,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,152.7826478,0.0,14.0,29.20365458
3303,0,17600,73354.0,96526.0,DebtCon,Other,0.0,0.0,0.0,147.1345258,1.0,18.0,33.05249321
3304,0,17600,72232.0,103081.0,DebtCon,Other,1.0,0.0,0.0,143.9671531,0.0,18.0,36.30996249
3305,0,17600,79122.0,96116.0,DebtCon,Other,1.0,0.0,0.0,152.4437144,1.0,18.0,35.5896626
3306,1,17600,76043.0,95605.0,DebtCon,Other,3.0,2.0,1.0,85.04333493,6.0,30.0,47.84029512
3307,0,17600,44571.0,66088.0,HomeImp,Office,2.0,0.0,0.0,126.0903816,0.0,17.0,30.87190179
3308,0,17600,3995500.0,45119.0,DebtCon,Other,99990.0,100.0,150.0,354.7359192,170.0,17.0,34.49504666
3309,0,17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0,89.20252735,1.0,16.0,23.93494584
3310,0,17600,67285.0,90816.0,DebtCon,Other,1.0,1.0,2.0,104.5928669,2.0,25.0,35.59225354
3311,0,17600,64857.0,82449.0,DebtCon,Other,1.0,0.0,0.0,312.882474,3.0,15.0,43.47886256
3312,0,17600,59347.0,68667.0,DebtCon,Office,0.0,0.0,0.0,185.274961,0.0,25.0,30.05232395
3313,0,17600,71983.0,97939.0,DebtCon,Office,1.0,0.0,0.0,144.3662159,3.0,19.0,29.80858977
3314,0,17600,106381.0,134476.0,DebtCon,Other,0.0,0.0,0.0,294.0732541000001,0.0,47.0,38.58165872
3315,0,17600,62198.0,101183.0,HomeImp,ProfExe,21.0,0.0,0.0,230.7167135,1.0,23.0,39.13975656
3316,0,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,116.7966851,0.0,20.0,23.40013712
3317,0,17600,39063.0,54561.0,DebtCon,Other,17.0,0.0,0.0,107.9438175,1.0,17.0,38.91921033
3318,0,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.1740038,2.0,15.0,43.76968491
3319,0,17600,3995500.0,66000.0,Other,Other,7.0,0.0,0.0,111.7857004,0.0,14.0,27.09089472
3320,0,17600,88661.0,114922.0,DebtCon,Other,13.0,0.0,0.0,152.75401019999995,1.0,7.0,36.76627363
3321,0,17600,61093.0,97551.0,DebtCon,Office,0.0,0.0,0.0,75.06082943,0.0,22.0,35.5629932
3322,0,17700,10847.0,94611.0,HomeImp,Other,14.0,0.0,1.0,271.3966671,0.0,22.0,27.2833953
3323,0,17700,17480.0,41055.0,Other,Office,1.0,0.0,0.0,196.1319389,0.0,15.0,37.92365952
3325,0,17700,111612.0,128416.0,DebtCon,Other,14.0,0.0,0.0,169.7334875,0.0,17.0,39.77062845
3326,0,17700,93302.0,116668.0,DebtCon,Other,20.0,0.0,0.0,283.040946,0.0,16.0,25.2259102
3327,0,17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0,57.09065961,1.0,10.0,40.85911311
3328,0,17700,60260.0,90196.0,HomeImp,ProfExe,11.0,0.0,1.0,177.8548455,0.0,14.0,29.60717111
3329,0,17700,36253.0,57420.0,DebtCon,ProfExe,3.0,0.0,0.0,267.7835088,1.0,34.0,37.93457008
3336,0,17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0.0,0.0,244.5180644,3.0,32.0,30.40320383
3337,0,17700,3995500.0,55796.0,DebtCon,Office,1.0,0.0,0.0,85.18341257,2.0,8.0,40.20948611
3338,0,17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0,70.22587032,0.0,23.0,36.02327677
3339,0,17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0,82.39838379,0.0,17.0,25.32925087
3340,0,17700,82302.0,111228.0,HomeImp,ProfExe,4.0,0.0,0.0,118.45590359999998,0.0,25.0,37.1605612
3341,0,17800,61494.0,85864.0,DebtCon,Other,2.0,0.0,0.0,303.8376508,3.0,15.0,40.24631208
3342,0,17800,38770.0,64357.0,DebtCon,Other,17.0,0.0,0.0,282.9357846000001,0.0,21.0,27.97949547
3343,0,17800,39686.0,67246.0,DebtCon,Other,5.0,0.0,0.0,114.183555,1.0,10.0,27.5758097
3344,0,17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0,132.6098608,0.0,25.0,36.45908768
3346,0,17800,107736.0,113100.0,DebtCon,Other,1.0,0.0,0.0,135.1232249,2.0,20.0,38.93711224
3347,0,17800,56956.0,74305.0,DebtCon,Office,0.0,0.0,0.0,187.1833294,0.0,24.0,31.81747192
3348,0,17800,60611.0,89943.0,DebtCon,Office,29.0,0.0,0.0,208.466537,0.0,21.0,30.81324059
3350,0,17800,68889.0,85642.0,DebtCon,Other,0.0,2.0,2.0,105.76796090000002,2.0,25.0,34.62992201
3351,0,17800,100277.0,163702.0,Other,Other,99990.0,1.0,150.0,256.8544712,170.0,24.0,36.35403645
3352,0,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0,270.04499100000004,0.0,19.0,27.46700181
3353,0,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,241.3753071,0.0,21.0,28.84644812
3354,0,17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0,86.7026248,2.0,21.0,31.35960953
