ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
3098,1,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0,1154.633333,0.0,0.0,203.3121487
3099,1,16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0,71.23076169,5.0,18.0,40.58291348
3100,0,16800,73280.0,103067.0,DebtCon,Other,1.0,0.0,0.0,140.362134,0.0,17.0,34.00229537
3102,0,16800,46312.0,67166.0,HomeImp,Other,27.0,0.0,0.0,241.5083839,0.0,14.0,26.22071743
3104,0,16800,58193.0,82942.0,DebtCon,Other,1.0,0.0,0.0,320.0630097,3.0,16.0,42.84596286
3106,0,16800,144756.0,183810.0,DebtCon,Mgr,11.0,0.0,0.0,243.5422549,0.0,20.0,26.73398284
3107,0,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,270.9986111,1.0,34.0,27.00923929
3108,0,16800,115870.0,130809.0,DebtCon,Other,15.0,0.0,0.0,177.6322825,0.0,17.0,39.56720816
3109,0,16900,131002.0,166859.0,DebtCon,Office,4.0,0.0,0.0,135.8564232,0.0,20.0,28.15188528
3110,0,16900,399550.0,51549.0,DebtCon,Office,1.0,0.0,0.0,75.41374556,1.0,8.0,40.62819923
3111,0,16900,30856.0,56961.0,HomeImp,Other,11.0,0.0,0.0,116.8177074,1.0,10.0,20.34458217
3112,0,16900,71672.0,96677.0,DebtCon,Other,1.0,0.0,0.0,153.79169480000004,0.0,30.0,35.32783617
3113,0,16900,47129.0,62342.0,DebtCon,Other,15.0,0.0,0.0,290.1489212,0.0,21.0,30.3185968
3114,0,16900,31143.0,75125.0,HomeImp,Other,9999.0,1.0,0.0,237.1790454,0.0,49.0,42.13228057
3115,1,16900,63800.0,85000.0,DebtCon,Other,2.0,0.0,6.0,127.8,2.0,33.0,203.3121487
3116,1,16900,73128.0,101683.0,DebtCon,Sales,26.0,0.0,0.0,254.1917975,0.0,45.0,38.51230869
3119,0,16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0.0,0.0,233.7843986,1.0,23.0,37.32471132
3120,0,16900,116357.0,209364.0,DebtCon,Other,4.0,0.0,0.0,221.1285548,0.0,16.0,27.900263899999995
3121,0,16900,53252.0,89720.0,DebtCon,Office,29.0,0.0,0.0,204.5879339,0.0,22.0,33.01615312
3122,0,16900,88143.0,115365.0,DebtCon,Other,19.0,0.0,0.0,282.06851780000005,0.0,16.0,24.96285137
3123,0,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0.0,0.0,128.5818237,1.0,8.0,28.89595485
3124,0,16900,61847.0,91671.0,DebtCon,ProfExe,9.0,0.0,0.0,202.0534356,0.0,20.0,21.34825451
3125,0,16900,78455.0,121450.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,33.74237455
3126,0,16900,17988.0,137328.0,DebtCon,Other,9.0,0.0,0.0,360.1469602,0.0,10.0,41.90205419
3127,0,16900,102108.0,117650.0,DebtCon,Other,9.0,0.0,0.0,279.1125847,1.0,19.0,29.64517729
3129,0,17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0,129.7577996,1.0,21.0,27.6372066
3130,0,17000,10866.0,171952.0,HomeImp,Mgr,24.0,0.0,0.0,79.9919755,2.0,21.0,29.84695874
3131,1,17000,399550.0,855909.0,HomeImp,Other,1.0,0.0,0.0,111.2350118,0.0,21.0,31.36287239
3134,0,17000,51682.0,67688.0,HomeImp,Office,2.0,0.0,0.0,135.1919065,0.0,18.0,33.05063637
3135,0,17000,83248.0,95886.0,DebtCon,ProfExe,8.0,0.0,2.0,349.4300793999999,17.0,41.0,36.05994724
3137,0,17000,125728.0,159770.0,DebtCon,Mgr,9999.0,0.0,0.0,228.4223822,0.0,18.0,37.00837378
3139,0,17000,134689.0,158661.0,DebtCon,Mgr,9999.0,0.0,0.0,227.3954647,0.0,19.0,36.42557176
3140,0,17000,86341.0,133564.0,DebtCon,ProfExe,15.0,0.0,0.0,307.6738571,0.0,18.0,28.36821059
3141,0,17000,66894.0,75360.0,DebtCon,Other,8.0,10.0,15.0,1168.233561,17.0,71.0,25.26009868
3142,0,17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,306.6741711,0.0,27.0,26.15671788
3143,0,17000,70085.0,81598.0,DebtCon,Office,7.0,0.0,0.0,117.1953992,1.0,20.0,21.98183572
3144,0,17000,97438.0,158780.0,DebtCon,Mgr,0.0,0.0,0.0,210.9126034,1.0,18.0,38.79674995
3145,0,17000,45671.0,64516.0,HomeImp,Other,27.0,0.0,0.0,246.1797214,0.0,13.0,25.7012056
3146,0,17000,6778.0,60065.0,DebtCon,Sales,0.0,0.0,0.0,326.5184144,0.0,5.0,38.83660184
3147,0,17000,26228.0,60979.0,HomeImp,ProfExe,7.0,0.0,0.0,188.2476105,0.0,13.0,29.62867649
3148,0,17000,63450.0,92816.0,Other,ProfExe,10.0,0.0,0.0,1168.233561,1.0,16.0,25.71867108
3149,0,17000,54780.0,93091.0,DebtCon,ProfExe,4.0,0.0,0.0,115.3753324,1.0,21.0,37.50862467
3150,0,17000,73184.0,96889.0,DebtCon,Mgr,0.0,0.0,0.0,71.95379199,0.0,16.0,28.00439848
3151,0,17000,60483.0,85015.0,HomeImp,ProfExe,4.0,0.0,0.0,116.52526509999998,0.0,12.0,27.29874318
3152,1,17000,52663.0,82000.0,Other,Other,9999.0,10.0,15.0,1168.233561,17.0,71.0,203.3121487
3153,1,17000,36420.0,54375.0,DebtCon,Other,1.0,1.0,0.0,77.7,1.0,18.0,203.3121487
3155,0,17000,23200.0,85000.0,DebtCon,ProfExe,9.0,0.0,0.0,149.06666669999996,1.0,21.0,203.3121487
3156,0,17000,47000.0,112720.0,DebtCon,ProfExe,16.0,0.0,0.0,257.7,0.0,20.0,203.3121487
3158,0,17000,12613.0,85000.0,DebtCon,Other,21.0,0.0,0.0,226.3666667,3.0,41.0,203.3121487
3161,1,17000,74910.0,112375.0,DebtCon,Office,41.0,0.0,0.0,95.2,3.0,28.0,203.3121487
3162,1,17000,87600.0,110000.0,DebtCon,Other,0.4,6.0,0.0,180.5666667,2.0,46.0,203.3121487
3163,1,17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0,62.9,0.0,10.0,203.3121487
3165,1,17000,62755.0,81180.0,DebtCon,ProfExe,19.0,2.0,0.0,134.93333330000002,2.0,28.0,203.3121487
3166,1,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,320.6,4.0,28.0,203.3121487
3167,1,17000,89600.0,115000.0,DebtCon,Self,20.0,10.0,3.0,99.26666667,0.0,23.0,203.3121487
3169,1,17000,43000.0,63500.0,DebtCon,Other,8.0,0.0,0.0,46.66666667,3.0,11.0,203.3121487
3170,0,17000,118822.0,208429.0,DebtCon,Other,3.0,0.0,0.0,206.73707130000003,0.0,16.0,25.87399085
3171,0,17000,96065.0,116416.0,DebtCon,Other,14.0,0.0,0.0,125.6730605,2.0,8.0,34.75618581
3172,0,17000,97517.0,141718.0,DebtCon,Office,2.0,10.0,15.0,128.4175979,3.0,15.0,31.16602944
3173,0,17000,51018.0,108148.0,HomeImp,Office,0.0,10.0,2.0,114.9462923,0.0,23.0,40.24125987
3174,1,17000,170636.0,188899.0,DebtCon,Other,1.0,4.0,0.0,67.40828497,1.0,13.0,44.7515722
3175,0,17000,98451.0,138012.0,DebtCon,Office,3.0,10.0,15.0,120.2389346,2.0,15.0,33.95359392
3177,0,17000,108154.0,134103.0,DebtCon,Other,1.0,0.0,0.0,279.3611988,0.0,46.0,39.67697661
3178,0,17000,25638.0,128433.0,DebtCon,Other,10.0,0.0,0.0,367.6645206,0.0,9.0,39.10689638
3179,0,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,110.2940878,1.0,21.0,36.1073409
3180,0,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0,254.0957007,3.0,32.0,29.81874354
3181,0,17100,19126.0,88969.0,DebtCon,Other,21.0,0.0,0.0,225.7062879,2.0,41.0,38.89637818
3182,0,17100,399550.0,96036.0,DebtCon,Office,27.0,0.0,0.0,327.00179110000005,0.0,15.0,12.4986698
3183,0,17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0,147.9158091,0.0,29.0,34.73427716
3186,0,17100,123463.0,160487.0,DebtCon,Office,4.0,0.0,0.0,155.30076259999996,0.0,21.0,25.70412779
3188,0,17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0,80.58265559,0.0,16.0,26.76776884
3189,0,17100,59123.0,94247.0,DebtCon,Office,0.0,0.0,0.0,70.01636023,0.0,22.0,37.19508553
3190,0,17100,46953.0,69086.0,DebtCon,ProfExe,6.0,0.0,0.0,165.62778830000005,2.0,11.0,29.2491436
3191,0,17100,43085.0,68758.0,DebtCon,Other,7.0,0.0,1.0,103.6838558,3.0,49.0,30.3535487
3193,1,17100,32134.0,69131.0,DebtCon,Other,3.0,0.0,0.0,209.1988005,0.0,6.0,38.632967
3194,0,17100,54598.0,115838.0,DebtCon,ProfExe,14.0,0.0,0.0,247.2958966,0.0,20.0,25.63211643
3195,0,17100,399550.0,60781.0,Other,Other,8.0,0.0,0.0,101.0140613,0.0,14.0,27.71993814
3196,0,17100,27842.0,74459.0,HomeImp,Other,9999.0,0.0,0.0,248.7187801,0.0,49.0,44.55215415
3197,0,17100,104652.0,169076.0,Other,Other,9999.0,1.0,15.0,270.5812143,17.0,23.0,38.46522769
3198,0,17100,117337.0,131575.0,DebtCon,Other,16.0,0.0,0.0,177.62943230000005,0.0,17.0,39.17643246
3200,0,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0,295.9554144,1.0,17.0,36.78730595
3202,0,17200,59698.0,89715.0,Other,ProfExe,9.0,0.0,0.0,1168.233561,1.0,16.0,23.34562321
3205,0,17200,7044.0,57831.0,DebtCon,Sales,0.0,0.0,0.0,330.9709043000001,0.0,6.0,37.94331514
3206,0,17200,103519.0,118074.0,DebtCon,Other,0.0,0.0,0.0,102.6786125,1.0,21.0,41.41835285
3207,0,17200,89507.0,121047.0,DebtCon,Other,14.0,0.0,0.0,118.866134,1.0,9.0,34.602827399999995
3208,0,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.3239792,2.0,48.0,30.55651187
3209,0,17200,11950.0,170000.0,HomeImp,Mgr,22.0,0.0,0.0,77.28338497,1.0,20.0,28.82169866
3210,0,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0,140.973401,0.0,9.0,28.6621734
3211,0,17200,33073.0,85654.0,DebtCon,ProfExe,7.0,0.0,0.0,163.3947887,1.0,20.0,28.27488887
3214,1,17200,74402.0,855909.0,DebtCon,ProfExe,13.0,0.0,1.0,115.35303059999998,4.0,34.0,41.35903633
3215,1,17200,62108.0,855909.0,DebtCon,Office,21.0,0.0,0.0,174.3961345,1.0,21.0,34.53892537
3216,0,17200,48999.0,76544.0,DebtCon,ProfExe,5.0,0.0,0.0,240.5227465,3.0,31.0,32.84175391
3217,0,17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0,106.48623700000002,1.0,18.0,38.80624071
3218,0,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,115.5575126,1.0,25.0,38.94891874
3219,0,17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0,111.1259517,0.0,17.0,34.17904688
3220,0,17200,52276.0,69860.0,DebtCon,Office,0.0,0.0,0.0,180.9314878,0.0,25.0,30.58796698
3221,0,17200,53849.0,102326.0,HomeImp,Other,1.0,0.0,3.0,57.16674512,1.0,9.0,39.99115424
3222,0,17200,90567.0,118761.0,DebtCon,Other,14.0,0.0,0.0,139.3401702,2.0,9.0,34.78487038
3223,0,17200,99204.0,119490.0,DebtCon,Other,9.0,0.0,0.0,296.2114898,1.0,18.0,30.3013654
3224,0,17200,48427.0,66082.0,DebtCon,Mgr,29.0,0.0,0.0,283.8487591,1.0,16.0,38.39363467
3225,0,17200,62840.0,92946.0,HomeImp,ProfExe,5.0,0.0,0.0,133.15948079999998,0.0,11.0,27.50354017
3226,0,17200,17234.0,43310.0,Other,Office,1.0,0.0,0.0,215.6075405,0.0,15.0,38.31851469
3227,0,17200,55254.0,118718.0,DebtCon,ProfExe,15.0,0.0,0.0,276.9110829,0.0,20.0,26.69615871
3228,0,17200,27230.0,82319.0,HomeImp,Other,9999.0,0.0,0.0,249.2156672,1.0,50.0,43.75679409
3229,0,17300,40280.0,66319.0,DebtCon,Other,4.0,0.0,0.0,101.32557690000002,2.0,9.0,27.97593545
3230,0,17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0,147.5533245,2.0,19.0,36.42721874
3231,0,17300,51185.0,65537.0,DebtCon,Other,6.0,0.0,1.0,129.8379412,3.0,49.0,29.31159406
3234,1,17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0,90.3,6.0,30.0,203.3121487
3235,0,17300,99064.0,156306.0,HomeImp,ProfExe,4.0,0.0,0.0,90.44952245,0.0,16.0,35.75006044
3238,0,17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0,120.2414262,2.0,9.0,35.81087795
3239,0,17300,65444.0,91244.0,DebtCon,ProfExe,8.0,0.0,0.0,202.0496827,0.0,19.0,21.57338522
3240,0,17300,65136.0,83847.0,DebtCon,Office,6.0,0.0,0.0,127.0999737,0.0,20.0,24.5182717
3241,0,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0,85.23250072,0.0,13.0,31.34436552
3242,1,17300,73503.0,91842.0,DebtCon,Other,0.0,0.0,6.0,142.3320756,1.0,32.0,46.90232438
3243,0,17300,91350.0,107834.0,HomeImp,ProfExe,3.0,0.0,0.0,118.1330649,0.0,24.0,37.61084501
3244,0,17300,65077.0,91991.0,DebtCon,Other,0.0,2.0,3.0,114.0234424,2.0,26.0,35.90776048
3245,0,17300,96138.0,124066.0,DebtCon,Office,1.0,10.0,2.0,271.7823232,0.0,30.0,40.40450623
3246,0,17300,32736.0,49100.0,DebtCon,ProfExe,4.0,0.0,0.0,262.9484377,0.0,34.0,38.563081
3248,0,17300,51107.0,64135.0,HomeImp,Office,4.0,0.0,0.0,115.002195,0.0,17.0,32.25108612
3249,0,17300,48132.0,78889.0,DebtCon,Mgr,4.0,0.0,0.0,133.1676855,0.0,8.0,28.29822706
3250,0,17400,399550.0,48971.0,DebtCon,Other,9999.0,10.0,15.0,345.00991860000005,17.0,17.0,32.47431947
3251,0,17400,77350.0,101271.0,DebtCon,Other,0.0,0.0,0.0,148.9162275,1.0,18.0,34.38702843
3252,0,17400,61035.0,90434.0,HomeImp,ProfExe,4.0,0.0,0.0,113.6359957,0.0,12.0,25.35719461
3253,0,17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0,123.2570546,0.0,12.0,25.55759334
3254,0,17400,62824.0,82243.0,DebtCon,Other,5.0,10.0,15.0,109.4827485,0.0,7.0,34.81844499
3255,0,17400,25859.0,43684.0,DebtCon,Mgr,16.0,1.0,0.0,95.36306868,1.0,17.0,27.10761957
3256,0,17400,24687.0,37391.0,Other,Office,2.0,0.0,0.0,217.7442746,0.0,16.0,38.25139203
3257,0,17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,114.2891824,1.0,8.0,26.37910802
3258,0,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,73.46751776,1.0,19.0,29.53166415
3259,0,17400,42876.0,66085.0,DebtCon,Mgr,26.0,0.0,0.0,281.5781525,1.0,16.0,38.02752168
3261,1,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,23.33333333,5.0,11.0,203.3121487
3262,0,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,27.13398944
3263,0,17400,97072.0,155146.0,DebtCon,Mgr,0.0,0.0,0.0,204.1656163,0.0,19.0,40.50796477
3265,0,17400,113890.0,135146.0,DebtCon,Other,16.0,0.0,0.0,174.1014596,1.0,17.0,37.6335491
3266,0,17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0,272.5904825,1.0,16.0,39.3830645
3267,0,17400,25844.0,83229.0,HomeImp,Other,9999.0,0.0,0.0,247.7616459,0.0,50.0,43.70133124
3268,0,17400,123579.0,168243.0,DebtCon,Office,4.0,0.0,0.0,146.3520808,0.0,20.0,26.60351151
3270,0,17400,55575.0,78661.0,DebtCon,Other,17.0,1.0,0.0,198.9896005,1.0,20.0,38.99143137
3271,0,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0.0,0.0,144.1981676,0.0,30.0,35.11415035
3272,0,17400,56111.0,114521.0,HomeImp,Office,2.0,10.0,2.0,154.8555239,1.0,24.0,38.69508356
3273,0,17400,64163.0,84948.0,HomeImp,ProfExe,12.0,0.0,2.0,172.71116569999995,0.0,13.0,27.9796944
3274,1,17400,79623.0,113658.0,DebtCon,Other,0.0,0.0,2.0,212.1291452,2.0,25.0,35.10671964
3275,0,17500,92986.0,114276.0,DebtCon,Other,13.0,0.0,0.0,116.9613578,2.0,8.0,36.25138573
3277,0,17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0,244.3562274,2.0,41.0,35.74477089
3278,0,17500,101354.0,117209.0,DebtCon,ProfExe,1.0,0.0,0.0,136.15822250000002,0.0,30.0,36.8517233
3280,1,17500,76100.0,98500.0,DebtCon,Other,5.0,10.0,1.0,59.83333333,5.0,16.0,203.3121487
3281,0,17500,49968.0,68025.0,HomeImp,Office,3.0,0.0,0.0,126.07945259999998,0.0,18.0,34.10902705
3282,0,17500,73071.0,94267.0,DebtCon,Office,1.0,0.0,0.0,160.4547005,3.0,19.0,32.27680932
3283,0,17500,153839.0,194027.0,DebtCon,Other,7.0,0.0,0.0,1168.233561,1.0,15.0,29.1136512
3284,0,17500,51102.0,69532.0,DebtCon,Other,5.0,0.0,0.0,108.31608020000002,2.0,49.0,31.49594572
3285,0,17500,100642.0,138550.0,DebtCon,Office,3.0,10.0,15.0,115.0759476,3.0,16.0,32.17638026
3289,0,17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0,110.2309072,3.0,15.0,41.51229209
3290,0,17500,90221.0,113564.0,DebtCon,Other,19.0,0.0,0.0,265.1846253,1.0,17.0,27.02943897
3291,0,17500,85183.0,108948.0,HomeImp,ProfExe,4.0,0.0,0.0,125.1094856,1.0,25.0,37.10302599
3292,0,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0,115.80866090000002,1.0,13.0,25.40157
3293,1,17500,91000.0,116000.0,DebtCon,ProfExe,0.5,0.0,0.0,188.7333333,3.0,26.0,203.3121487
3294,0,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0,147.0985835,2.0,8.0,34.46794000000001
3295,0,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.0084783000001,0.0,47.0,39.35835753
3296,0,17500,102858.0,138977.0,DebtCon,Office,2.0,10.0,15.0,100.2812192,2.0,15.0,31.66931945
3298,0,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,239.2016301,1.0,35.0,39.30107072
3299,0,17600,53707.0,80407.0,DebtCon,Other,17.0,1.0,0.0,185.9782208,0.0,21.0,36.49405393
3300,0,17600,399550.0,96188.0,Other,Other,9999.0,0.0,0.0,181.2950465,0.0,9.0,30.87931729
3301,0,17600,56090.0,103992.0,HomeImp,Other,1.0,0.0,2.0,46.87513575,1.0,10.0,39.08182644
3302,0,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,152.7826478,0.0,14.0,29.20365458
3303,0,17600,73354.0,96526.0,DebtCon,Other,0.0,0.0,0.0,147.1345258,1.0,18.0,33.05249321
3304,0,17600,72232.0,103081.0,DebtCon,Other,1.0,0.0,0.0,143.9671531,0.0,18.0,36.30996249
3305,0,17600,79122.0,96116.0,DebtCon,Other,1.0,0.0,0.0,152.4437144,1.0,18.0,35.5896626
3306,1,17600,76043.0,95605.0,DebtCon,Other,3.0,2.0,1.0,85.04333493,6.0,30.0,47.84029512
3308,0,17600,399550.0,45119.0,DebtCon,Other,9999.0,10.0,15.0,354.7359192,17.0,17.0,34.49504666
3309,0,17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0,89.20252735,1.0,16.0,23.93494584
3310,0,17600,67285.0,90816.0,DebtCon,Other,1.0,1.0,2.0,104.5928669,2.0,25.0,35.59225354
3312,0,17600,59347.0,68667.0,DebtCon,Office,0.0,0.0,0.0,185.274961,0.0,25.0,30.05232395
3313,0,17600,71983.0,97939.0,DebtCon,Office,1.0,0.0,0.0,144.3662159,3.0,19.0,29.80858977
3314,0,17600,106381.0,134476.0,DebtCon,Other,0.0,0.0,0.0,294.0732541000001,0.0,47.0,38.58165872
3316,0,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,116.7966851,0.0,20.0,23.40013712
3317,0,17600,39063.0,54561.0,DebtCon,Other,17.0,0.0,0.0,107.9438175,1.0,17.0,38.91921033
3318,0,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.1740038,2.0,15.0,43.76968491
3319,0,17600,399550.0,66000.0,Other,Other,7.0,0.0,0.0,111.7857004,0.0,14.0,27.09089472
3321,0,17600,61093.0,97551.0,DebtCon,Office,0.0,0.0,0.0,75.06082943,0.0,22.0,35.5629932
3323,0,17700,17480.0,41055.0,Other,Office,1.0,0.0,0.0,196.1319389,0.0,15.0,37.92365952
3324,0,17700,64964.0,88856.0,DebtCon,Office,5.0,0.0,0.0,114.6676183,0.0,19.0,21.93300632
3326,0,17700,93302.0,116668.0,DebtCon,Other,20.0,0.0,0.0,283.040946,0.0,16.0,25.2259102
3327,0,17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0,57.09065961,1.0,10.0,40.85911311
3328,0,17700,60260.0,90196.0,HomeImp,ProfExe,11.0,0.0,1.0,177.8548455,0.0,14.0,29.60717111
3329,0,17700,36253.0,57420.0,DebtCon,ProfExe,3.0,0.0,0.0,267.7835088,1.0,34.0,37.93457008
3330,0,17700,399550.0,56402.0,DebtCon,Office,3.0,0.0,0.0,91.04574898,2.0,8.0,38.68550628
3331,0,17700,107395.0,133433.0,DebtCon,ProfExe,6.0,0.0,0.0,96.15756174,0.0,13.0,27.59227738
3332,0,17700,71399.0,96588.0,HomeImp,ProfExe,7.0,0.0,0.0,83.59853183,0.0,16.0,33.62658567
3333,0,17700,98476.0,136319.0,DebtCon,Office,2.0,10.0,15.0,110.7357286,3.0,16.0,32.22102484
3335,1,17700,58016.0,76416.0,DebtCon,Office,4.0,0.0,0.0,28.01149175,5.0,10.0,41.46337333
3336,0,17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0.0,0.0,244.5180644,3.0,32.0,30.40320383
3337,0,17700,399550.0,55796.0,DebtCon,Office,1.0,0.0,0.0,85.18341257,2.0,8.0,40.20948611
3338,0,17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0,70.22587032,0.0,23.0,36.02327677
3339,0,17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0,82.39838379,0.0,17.0,25.32925087
3340,0,17700,82302.0,111228.0,HomeImp,ProfExe,4.0,0.0,0.0,118.45590359999998,0.0,25.0,37.1605612
3341,0,17800,61494.0,85864.0,DebtCon,Other,2.0,0.0,0.0,303.8376508,3.0,15.0,40.24631208
3342,0,17800,38770.0,64357.0,DebtCon,Other,17.0,0.0,0.0,282.9357846000001,0.0,21.0,27.97949547
3344,0,17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0,132.6098608,0.0,25.0,36.45908768
3345,0,17800,399550.0,95639.0,Other,Other,9999.0,0.0,0.0,179.84935159999995,1.0,9.0,33.14225722
3346,0,17800,107736.0,113100.0,DebtCon,Other,1.0,0.0,0.0,135.1232249,2.0,20.0,38.93711224
3348,0,17800,60611.0,89943.0,DebtCon,Office,29.0,0.0,0.0,208.466537,0.0,21.0,30.81324059
3349,0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.7366744,0.0,13.0,28.15595999
3350,0,17800,68889.0,85642.0,DebtCon,Other,0.0,2.0,2.0,105.76796090000002,2.0,25.0,34.62992201
3352,0,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0,270.04499100000004,0.0,19.0,27.46700181
3353,0,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,241.3753071,0.0,21.0,28.84644812
3355,0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.8388988,2.0,21.0,30.06279232
3356,0,17800,8642.0,88369.0,HomeImp,Other,13.0,0.0,0.0,265.022103,0.0,22.0,26.48079237
3357,0,17800,36902.0,57622.0,HomeImp,Other,9.0,0.0,0.0,121.8797027,0.0,10.0,19.14211657
3358,0,17800,54003.0,116434.0,DebtCon,ProfExe,18.0,0.0,0.0,268.715304,0.0,19.0,24.25197177
3360,0,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,238.1668986,0.0,27.0,20.07933438
3361,0,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0,246.7969491,3.0,32.0,32.50901207
3362,1,17900,70046.0,135917.0,DebtCon,Self,1.0,1.0,2.0,138.0110083,0.0,16.0,38.2892023
3364,0,17900,62697.0,89848.0,DebtCon,Office,7.0,0.0,0.0,113.0588969,0.0,19.0,24.07219136
3365,0,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,162.3895619,3.0,19.0,29.96118901
3366,0,17900,97335.0,167384.0,Other,Other,9999.0,0.0,15.0,250.48710840000004,17.0,24.0,39.15632328
3367,0,17900,63559.0,81536.0,HomeImp,ProfExe,13.0,0.0,3.0,176.8707685,0.0,13.0,26.18976709
3370,0,17900,70444.0,95860.0,HomeImp,Office,7.0,10.0,15.0,95.68425477,0.0,11.0,38.14282274
3371,1,17900,96450.0,135822.0,HomeImp,ProfExe,6.0,0.0,1.0,90.3,6.0,5.0,203.3121487
3372,0,17900,102054.0,143103.0,DebtCon,Office,5.0,10.0,15.0,125.858539,2.0,16.0,32.84743505
3373,0,17900,56273.0,111507.0,HomeImp,Office,1.0,10.0,2.0,123.0225636,1.0,23.0,39.49148711
3374,1,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.0897854,0.0,31.0,42.373233
3375,0,17900,46342.0,68029.0,DebtCon,Mgr,26.0,1.0,0.0,279.00708060000005,1.0,17.0,36.07297543
3376,0,17900,110332.0,130756.0,DebtCon,Other,2.0,0.0,1.0,288.6555842,1.0,47.0,41.94637520000001
3377,0,17900,68779.0,98623.0,DebtCon,Mgr,1.0,0.0,0.0,83.86164124,0.0,17.0,26.40566665
3378,1,17900,399550.0,31953.0,HomeImp,Other,10.0,0.0,1.0,74.42930759,1.0,2.0,29.97560335
3379,0,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,206.9666667,2.0,13.0,203.3121487
3380,0,18000,49255.0,61752.0,DebtCon,Other,8.0,0.0,0.0,122.0619672,3.0,49.0,30.03372238
3381,0,18000,62216.0,85503.0,DebtCon,Other,3.0,0.0,0.0,307.2507013,2.0,15.0,41.43939067
3382,0,18000,97523.0,130166.0,DebtCon,Mgr,5.0,10.0,15.0,247.9728235,3.0,42.0,40.59168739
3383,0,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0,155.8847243,0.0,25.0,23.58566428
