ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
3156,0,17000,47000.0,112720.0,DebtCon,ProfExe,16.0,0.0,0.0,257.7,0.0,20.0,
3157,0,17000,86000.0,119600.0,DebtCon,ProfExe,12.0,,,137.4666667,,25.0,
3159,0,17000,152900.0,191146.0,DebtCon,Other,7.5,0.0,0.0,,2.0,16.0,
3160,0,17000,55820.0,88683.0,DebtCon,Office,0.5,0.0,0.0,74.03333333,0.0,23.0,
3162,1,17000,87600.0,110000.0,DebtCon,Other,0.4,6.0,0.0,180.5666667,2.0,46.0,
3163,1,17000,52700.0,78000.0,DebtCon,Other,2.0,0.0,0.0,62.9,0.0,10.0,
3164,1,17000,61000.0,127000.0,DebtCon,Mgr,9.0,0.0,5.0,256.7,0.0,40.0,
3165,1,17000,62755.0,81180.0,DebtCon,ProfExe,19.0,2.0,0.0,134.93333330000002,2.0,28.0,
3166,1,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,320.6,4.0,28.0,
3167,1,17000,89600.0,115000.0,DebtCon,Self,20.0,,3.0,99.26666667,0.0,23.0,
3168,1,17000,48000.0,69000.0,DebtCon,Office,25.0,0.0,0.0,351.0333333000001,3.0,24.0,
3169,1,17000,43000.0,63500.0,DebtCon,Other,8.0,0.0,0.0,46.66666667,3.0,11.0,
3170,0,17000,118822.0,208429.0,DebtCon,Other,3.0,0.0,0.0,206.73707130000003,0.0,16.0,25.87399085
3172,0,17000,97517.0,141718.0,DebtCon,Office,2.0,,,128.4175979,3.0,15.0,31.16602944
3173,0,17000,51018.0,108148.0,HomeImp,Office,0.0,,2.0,114.9462923,0.0,23.0,40.24125987
3174,1,17000,170636.0,188899.0,DebtCon,Other,1.0,4.0,0.0,67.40828497,1.0,13.0,44.7515722
3175,0,17000,98451.0,138012.0,DebtCon,Office,3.0,,,120.2389346,2.0,15.0,33.95359392
3176,0,17000,82662.0,111357.0,DebtCon,Mgr,17.0,0.0,0.0,252.3059847,4.0,30.0,37.31611992
3177,0,17000,108154.0,134103.0,DebtCon,Other,1.0,0.0,0.0,279.3611988,0.0,46.0,39.67697661
3180,0,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0,254.0957007,3.0,32.0,29.81874354
3181,0,17100,19126.0,88969.0,DebtCon,Other,21.0,0.0,0.0,225.7062879,2.0,41.0,38.89637818
3182,0,17100,,96036.0,DebtCon,Office,27.0,0.0,0.0,327.00179110000005,0.0,15.0,12.4986698
3183,0,17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0,147.9158091,0.0,29.0,34.73427716
3185,0,17100,53983.0,73688.0,DebtCon,Other,5.0,,,95.52351212,0.0,9.0,36.92038565
3186,0,17100,123463.0,160487.0,DebtCon,Office,4.0,0.0,0.0,155.30076259999996,0.0,21.0,25.70412779
3187,0,17100,49951.0,111291.0,HomeImp,Office,1.0,,2.0,151.1045925,1.0,23.0,39.48719814
3188,0,17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0,80.58265559,0.0,16.0,26.76776884
3191,0,17100,43085.0,68758.0,DebtCon,Other,7.0,0.0,1.0,103.6838558,3.0,49.0,30.3535487
3193,1,17100,32134.0,69131.0,DebtCon,Other,3.0,0.0,0.0,209.1988005,0.0,6.0,38.632967
3194,0,17100,54598.0,115838.0,DebtCon,ProfExe,14.0,0.0,0.0,247.2958966,0.0,20.0,25.63211643
3195,0,17100,,60781.0,Other,Other,8.0,0.0,0.0,101.0140613,0.0,14.0,27.71993814
3196,0,17100,27842.0,74459.0,HomeImp,Other,,0.0,0.0,248.7187801,0.0,49.0,44.55215415
3197,0,17100,104652.0,169076.0,Other,Other,,1.0,,270.5812143,,23.0,38.46522769
3198,0,17100,117337.0,131575.0,DebtCon,Other,16.0,0.0,0.0,177.62943230000005,0.0,17.0,39.17643246
3199,0,17100,91502.0,113251.0,DebtCon,Other,18.0,0.0,0.0,289.9544006,0.0,16.0,24.45832061
3200,0,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0,295.9554144,1.0,17.0,36.78730595
3202,0,17200,59698.0,89715.0,Other,ProfExe,9.0,0.0,0.0,,1.0,16.0,23.34562321
3204,0,17200,6126.0,88603.0,HomeImp,Other,13.0,0.0,1.0,287.2608869,0.0,23.0,30.0987967
3205,0,17200,7044.0,57831.0,DebtCon,Sales,0.0,0.0,0.0,330.9709043000001,0.0,6.0,37.94331514
3206,0,17200,103519.0,118074.0,DebtCon,Other,0.0,0.0,0.0,102.6786125,1.0,21.0,41.41835285
3207,0,17200,89507.0,121047.0,DebtCon,Other,14.0,0.0,0.0,118.866134,1.0,9.0,34.602827399999995
3208,0,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.3239792,2.0,48.0,30.55651187
3209,0,17200,11950.0,170000.0,HomeImp,Mgr,22.0,0.0,0.0,77.28338497,1.0,20.0,28.82169866
3210,0,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0,140.973401,0.0,9.0,28.6621734
3211,0,17200,33073.0,85654.0,DebtCon,ProfExe,7.0,0.0,0.0,163.3947887,1.0,20.0,28.27488887
3212,1,17200,50742.0,71000.0,DebtCon,Other,15.0,0.0,0.0,,0.0,0.0,
3213,0,17200,39316.0,66978.0,DebtCon,Other,4.0,0.0,0.0,99.98597596,1.0,10.0,26.43708406
3217,0,17200,35116.0,60489.0,DebtCon,Other,17.0,0.0,0.0,106.48623700000002,1.0,18.0,38.80624071
3218,0,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,115.5575126,1.0,25.0,38.94891874
3219,0,17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0,111.1259517,0.0,17.0,34.17904688
3221,0,17200,53849.0,102326.0,HomeImp,Other,1.0,0.0,3.0,57.16674512,1.0,9.0,39.99115424
3222,0,17200,90567.0,118761.0,DebtCon,Other,14.0,0.0,0.0,139.3401702,2.0,9.0,34.78487038
3223,0,17200,99204.0,119490.0,DebtCon,Other,9.0,0.0,0.0,296.2114898,1.0,18.0,30.3013654
3226,0,17200,17234.0,43310.0,Other,Office,1.0,0.0,0.0,215.6075405,0.0,15.0,38.31851469
3227,0,17200,55254.0,118718.0,DebtCon,ProfExe,15.0,0.0,0.0,276.9110829,0.0,20.0,26.69615871
3228,0,17200,27230.0,82319.0,HomeImp,Other,,0.0,0.0,249.2156672,1.0,50.0,43.75679409
3229,0,17300,40280.0,66319.0,DebtCon,Other,4.0,0.0,0.0,101.32557690000002,2.0,9.0,27.97593545
3231,0,17300,51185.0,65537.0,DebtCon,Other,6.0,0.0,1.0,129.8379412,3.0,49.0,29.31159406
3232,0,17300,35070.0,63862.0,DebtCon,Other,16.0,0.0,0.0,125.13156940000002,1.0,17.0,37.93651965
3234,1,17300,73000.0,95000.0,DebtCon,Other,5.0,2.0,1.0,90.3,6.0,30.0,
3236,0,17300,44031.0,79187.0,DebtCon,Other,0.0,,1.0,299.7052373,1.0,10.0,35.98666991
3237,0,17300,20798.0,37980.0,Other,Office,2.0,0.0,0.0,219.3093648,0.0,16.0,37.76321101
3238,0,17300,90768.0,116052.0,DebtCon,Other,13.0,0.0,0.0,120.2414262,2.0,9.0,35.81087795
3239,0,17300,65444.0,91244.0,DebtCon,ProfExe,8.0,0.0,0.0,202.0496827,0.0,19.0,21.57338522
3240,0,17300,65136.0,83847.0,DebtCon,Office,6.0,0.0,0.0,127.0999737,0.0,20.0,24.5182717
3241,0,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0,85.23250072,0.0,13.0,31.34436552
3242,1,17300,73503.0,91842.0,DebtCon,Other,0.0,0.0,6.0,142.3320756,1.0,32.0,46.90232438
3243,0,17300,91350.0,107834.0,HomeImp,ProfExe,3.0,0.0,0.0,118.1330649,0.0,24.0,37.61084501
3245,0,17300,96138.0,124066.0,DebtCon,Office,1.0,,2.0,271.7823232,0.0,30.0,40.40450623
3246,0,17300,32736.0,49100.0,DebtCon,ProfExe,4.0,0.0,0.0,262.9484377,0.0,34.0,38.563081
3247,0,17300,57358.0,71617.0,DebtCon,Office,0.0,0.0,0.0,194.2933392,0.0,25.0,30.53780606
3250,0,17400,,48971.0,DebtCon,Other,,,,345.00991860000005,,17.0,32.47431947
3251,0,17400,77350.0,101271.0,DebtCon,Other,0.0,0.0,0.0,148.9162275,1.0,18.0,34.38702843
3252,0,17400,61035.0,90434.0,HomeImp,ProfExe,4.0,0.0,0.0,113.6359957,0.0,12.0,25.35719461
3253,0,17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0,123.2570546,0.0,12.0,25.55759334
3254,0,17400,62824.0,82243.0,DebtCon,Other,5.0,,,109.4827485,0.0,7.0,34.81844499
3255,0,17400,25859.0,43684.0,DebtCon,Mgr,16.0,1.0,0.0,95.36306868,1.0,17.0,27.10761957
3256,0,17400,24687.0,37391.0,Other,Office,2.0,0.0,0.0,217.7442746,0.0,16.0,38.25139203
3258,0,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,73.46751776,1.0,19.0,29.53166415
3259,0,17400,42876.0,66085.0,DebtCon,Mgr,26.0,0.0,0.0,281.5781525,1.0,16.0,38.02752168
3260,0,17400,45861.0,61256.0,DebtCon,Other,7.0,0.0,0.0,132.0192267,3.0,48.0,30.18656747
3261,1,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,23.33333333,5.0,11.0,
3262,0,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,27.13398944
3263,0,17400,97072.0,155146.0,DebtCon,Mgr,0.0,0.0,0.0,204.1656163,0.0,19.0,40.50796477
3264,1,17400,96590.0,112115.0,DebtCon,Other,0.0,6.0,0.0,178.65958940000004,2.0,46.0,41.11788749
3265,0,17400,113890.0,135146.0,DebtCon,Other,16.0,0.0,0.0,174.1014596,1.0,17.0,37.6335491
3266,0,17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0,272.5904825,1.0,16.0,39.3830645
3269,0,17400,166345.0,202989.0,DebtCon,ProfExe,10.0,0.0,0.0,276.0663463,0.0,37.0,24.35659356
3270,0,17400,55575.0,78661.0,DebtCon,Other,17.0,1.0,0.0,198.9896005,1.0,20.0,38.99143137
3271,0,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0.0,0.0,144.1981676,0.0,30.0,35.11415035
3272,0,17400,56111.0,114521.0,HomeImp,Office,2.0,,2.0,154.8555239,1.0,24.0,38.69508356
3273,0,17400,64163.0,84948.0,HomeImp,ProfExe,12.0,0.0,2.0,172.71116569999995,0.0,13.0,27.9796944
3274,1,17400,79623.0,113658.0,DebtCon,Other,0.0,0.0,2.0,212.1291452,2.0,25.0,35.10671964
3276,0,17500,99853.0,163401.0,DebtCon,Mgr,0.0,0.0,0.0,208.4622762,1.0,18.0,37.82861717
3277,0,17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0,244.3562274,2.0,41.0,35.74477089
3278,0,17500,101354.0,117209.0,DebtCon,ProfExe,1.0,0.0,0.0,136.15822250000002,0.0,30.0,36.8517233
3282,0,17500,73071.0,94267.0,DebtCon,Office,1.0,0.0,0.0,160.4547005,3.0,19.0,32.27680932
3284,0,17500,51102.0,69532.0,DebtCon,Other,5.0,0.0,0.0,108.31608020000002,2.0,49.0,31.49594572
3285,0,17500,100642.0,138550.0,DebtCon,Office,3.0,,,115.0759476,3.0,16.0,32.17638026
3286,1,17500,110603.0,142000.0,DebtCon,Other,1.0,1.0,0.0,163.06666669999996,3.0,25.0,
3287,1,17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,92.3,7.0,29.0,
3289,0,17500,46636.0,72908.0,DebtCon,Other,7.0,0.0,0.0,110.2309072,3.0,15.0,41.51229209
3291,0,17500,85183.0,108948.0,HomeImp,ProfExe,4.0,0.0,0.0,125.1094856,1.0,25.0,37.10302599
3293,1,17500,91000.0,116000.0,DebtCon,ProfExe,0.5,0.0,0.0,188.7333333,3.0,26.0,
3294,0,17500,87294.0,114031.0,DebtCon,Other,15.0,0.0,0.0,147.0985835,2.0,8.0,34.46794000000001
3295,0,17500,103562.0,130613.0,DebtCon,Other,1.0,0.0,0.0,288.0084783000001,0.0,47.0,39.35835753
3296,0,17500,102858.0,138977.0,DebtCon,Office,2.0,,,100.2812192,2.0,15.0,31.66931945
3297,0,17500,23288.0,94904.0,DebtCon,ProfExe,8.0,0.0,0.0,145.1207368,0.0,20.0,29.67538222
3298,0,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,239.2016301,1.0,35.0,39.30107072
3300,0,17600,,96188.0,Other,Other,,0.0,0.0,181.2950465,0.0,9.0,30.87931729
3301,0,17600,56090.0,103992.0,HomeImp,Other,1.0,0.0,2.0,46.87513575,1.0,10.0,39.08182644
3302,0,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,152.7826478,0.0,14.0,29.20365458
3303,0,17600,73354.0,96526.0,DebtCon,Other,0.0,0.0,0.0,147.1345258,1.0,18.0,33.05249321
3304,0,17600,72232.0,103081.0,DebtCon,Other,1.0,0.0,0.0,143.9671531,0.0,18.0,36.30996249
3305,0,17600,79122.0,96116.0,DebtCon,Other,1.0,0.0,0.0,152.4437144,1.0,18.0,35.5896626
3307,0,17600,44571.0,66088.0,HomeImp,Office,2.0,0.0,0.0,126.0903816,0.0,17.0,30.87190179
3308,0,17600,,45119.0,DebtCon,Other,,,,354.7359192,,17.0,34.49504666
3309,0,17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0,89.20252735,1.0,16.0,23.93494584
3311,0,17600,64857.0,82449.0,DebtCon,Other,1.0,0.0,0.0,312.882474,3.0,15.0,43.47886256
3312,0,17600,59347.0,68667.0,DebtCon,Office,0.0,0.0,0.0,185.274961,0.0,25.0,30.05232395
3313,0,17600,71983.0,97939.0,DebtCon,Office,1.0,0.0,0.0,144.3662159,3.0,19.0,29.80858977
3314,0,17600,106381.0,134476.0,DebtCon,Other,0.0,0.0,0.0,294.0732541000001,0.0,47.0,38.58165872
3316,0,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,116.7966851,0.0,20.0,23.40013712
3317,0,17600,39063.0,54561.0,DebtCon,Other,17.0,0.0,0.0,107.9438175,1.0,17.0,38.91921033
3318,0,17600,48487.0,65665.0,DebtCon,Other,6.0,0.0,0.0,100.1740038,2.0,15.0,43.76968491
3319,0,17600,,66000.0,Other,Other,7.0,0.0,0.0,111.7857004,0.0,14.0,27.09089472
3320,0,17600,88661.0,114922.0,DebtCon,Other,13.0,0.0,0.0,152.75401019999995,1.0,7.0,36.76627363
3321,0,17600,61093.0,97551.0,DebtCon,Office,0.0,0.0,0.0,75.06082943,0.0,22.0,35.5629932
3322,0,17700,10847.0,94611.0,HomeImp,Other,14.0,0.0,1.0,271.3966671,0.0,22.0,27.2833953
3323,0,17700,17480.0,41055.0,Other,Office,1.0,0.0,0.0,196.1319389,0.0,15.0,37.92365952
3324,0,17700,64964.0,88856.0,DebtCon,Office,5.0,0.0,0.0,114.6676183,0.0,19.0,21.93300632
3325,0,17700,111612.0,128416.0,DebtCon,Other,14.0,0.0,0.0,169.7334875,0.0,17.0,39.77062845
3327,0,17700,50886.0,106673.0,HomeImp,Other,2.0,0.0,2.0,57.09065961,1.0,10.0,40.85911311
3328,0,17700,60260.0,90196.0,HomeImp,ProfExe,11.0,0.0,1.0,177.8548455,0.0,14.0,29.60717111
3331,0,17700,107395.0,133433.0,DebtCon,ProfExe,6.0,0.0,0.0,96.15756174,0.0,13.0,27.59227738
3332,0,17700,71399.0,96588.0,HomeImp,ProfExe,7.0,0.0,0.0,83.59853183,0.0,16.0,33.62658567
3334,0,17700,85150.0,113104.0,DebtCon,ProfExe,11.0,0.0,0.0,148.0652591,2.0,19.0,38.96287206
3335,1,17700,58016.0,76416.0,DebtCon,Office,4.0,0.0,0.0,28.01149175,5.0,10.0,41.46337333
3336,0,17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0.0,0.0,244.5180644,3.0,32.0,30.40320383
3337,0,17700,,55796.0,DebtCon,Office,1.0,0.0,0.0,85.18341257,2.0,8.0,40.20948611
3339,0,17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0,82.39838379,0.0,17.0,25.32925087
3340,0,17700,82302.0,111228.0,HomeImp,ProfExe,4.0,0.0,0.0,118.45590359999998,0.0,25.0,37.1605612
3341,0,17800,61494.0,85864.0,DebtCon,Other,2.0,0.0,0.0,303.8376508,3.0,15.0,40.24631208
3342,0,17800,38770.0,64357.0,DebtCon,Other,17.0,0.0,0.0,282.9357846000001,0.0,21.0,27.97949547
3343,0,17800,39686.0,67246.0,DebtCon,Other,5.0,0.0,0.0,114.183555,1.0,10.0,27.5758097
3344,0,17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0,132.6098608,0.0,25.0,36.45908768
3345,0,17800,,95639.0,Other,Other,,0.0,0.0,179.84935159999995,1.0,9.0,33.14225722
3347,0,17800,56956.0,74305.0,DebtCon,Office,0.0,0.0,0.0,187.1833294,0.0,24.0,31.81747192
3348,0,17800,60611.0,89943.0,DebtCon,Office,29.0,0.0,0.0,208.466537,0.0,21.0,30.81324059
3349,0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,123.7366744,0.0,13.0,28.15595999
3350,0,17800,68889.0,85642.0,DebtCon,Other,0.0,2.0,2.0,105.76796090000002,2.0,25.0,34.62992201
3352,0,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0,270.04499100000004,0.0,19.0,27.46700181
3353,0,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,241.3753071,0.0,21.0,28.84644812
3354,0,17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0,86.7026248,2.0,21.0,31.35960953
3355,0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.8388988,2.0,21.0,30.06279232
3358,0,17800,54003.0,116434.0,DebtCon,ProfExe,18.0,0.0,0.0,268.715304,0.0,19.0,24.25197177
3360,0,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,238.1668986,0.0,27.0,20.07933438
3361,0,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0,246.7969491,3.0,32.0,32.50901207
3363,0,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0,259.963831,0.0,34.0,39.83150056
3365,0,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,162.3895619,3.0,19.0,29.96118901
3368,0,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0,89.43649279,0.0,18.0,27.71065729
3370,0,17900,70444.0,95860.0,HomeImp,Office,7.0,,,95.68425477,0.0,11.0,38.14282274
3371,1,17900,96450.0,135822.0,HomeImp,ProfExe,6.0,0.0,1.0,90.3,6.0,5.0,
3374,1,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.0897854,0.0,31.0,42.373233
3376,0,17900,110332.0,130756.0,DebtCon,Other,2.0,0.0,1.0,288.6555842,1.0,47.0,41.94637520000001
3378,1,17900,,31953.0,HomeImp,Other,10.0,0.0,1.0,74.42930759,1.0,2.0,29.97560335
3379,0,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,206.9666667,2.0,13.0,
3380,0,18000,49255.0,61752.0,DebtCon,Other,8.0,0.0,0.0,122.0619672,3.0,49.0,30.03372238
3381,0,18000,62216.0,85503.0,DebtCon,Other,3.0,0.0,0.0,307.2507013,2.0,15.0,41.43939067
3382,0,18000,97523.0,130166.0,DebtCon,Mgr,5.0,,,247.9728235,3.0,42.0,40.59168739
3383,0,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0,155.8847243,0.0,25.0,23.58566428
3384,0,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0.0,0.0,237.1016319,0.0,24.0,36.33819671
3385,0,18000,,53365.0,DebtCon,Other,,,,340.460801,,17.0,30.57565003
3386,0,18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0,84.63934821,0.0,16.0,32.88687523
3387,0,18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0,150.8023694,1.0,21.0,23.20094121
3388,0,18000,84824.0,115146.0,DebtCon,Other,21.0,0.0,0.0,293.9804358,0.0,16.0,27.09752347
3389,0,18000,23252.0,50750.0,DebtCon,ProfExe,16.0,0.0,0.0,180.6,1.0,20.0,
3390,0,18000,46865.0,61266.0,DebtCon,Other,5.0,0.0,0.0,102.5946739,2.0,9.0,26.35375338
3391,0,18000,105000.0,172500.0,DebtCon,Office,6.0,0.0,0.0,219.1666667,4.0,24.0,
3392,0,18000,23000.0,46000.0,DebtCon,Other,0.2,,,312.5333333000001,,25.0,
3393,0,18000,7051.0,66200.0,DebtCon,Office,,0.0,0.0,250.5666667,0.0,22.0,
3394,0,18000,88000.0,131300.0,DebtCon,Mgr,14.0,0.0,0.0,179.56666669999996,2.0,26.0,
3396,0,18000,94554.0,119000.0,HomeImp,Mgr,1.0,0.0,1.0,308.4666667,1.0,20.0,
3397,0,18000,90000.0,120600.0,DebtCon,Office,25.0,0.0,0.0,272.9333333,3.0,17.0,
3398,0,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0.0,0.0,190.8,1.0,42.0,
3399,0,18000,56000.0,78000.0,DebtCon,Other,4.0,0.0,0.0,108.53333329999998,0.0,16.0,
3400,1,18000,62000.0,160800.0,HomeImp,ProfExe,15.0,0.0,0.0,129.8333333,1.0,11.0,
3401,1,18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0,109.5666667,0.0,33.0,
3402,1,18000,57988.0,86970.0,DebtCon,Other,16.0,0.0,0.0,165.33333330000005,2.0,14.0,
3403,1,18000,99401.0,140000.0,DebtCon,Other,8.9,2.0,0.0,150.1,3.0,20.0,
3406,0,18000,52301.0,79959.0,DebtCon,Other,1.0,,1.0,290.2806482,0.0,9.0,37.16369797
3407,0,18000,55169.0,114786.0,HomeImp,Office,2.0,,2.0,120.1541063,0.0,24.0,37.54773286
3408,0,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0,126.42643970000002,0.0,30.0,37.87741107
3409,1,18000,48724.0,72654.0,DebtCon,Other,7.0,0.0,0.0,62.08860596,0.0,4.0,31.57029892
3410,0,18000,161413.0,196860.0,DebtCon,Other,7.0,0.0,0.0,,2.0,16.0,30.77816684
3413,1,18000,114000.0,147140.0,DebtCon,Other,5.0,0.0,0.0,122.73333329999998,2.0,13.0,
3414,0,18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0,191.2820789,0.0,42.0,39.48302397
3416,0,18000,41814.0,62845.0,HomeImp,Other,27.0,0.0,0.0,244.8818599,0.0,14.0,23.53704523
3417,0,18000,,97026.0,Other,Other,,0.0,0.0,182.5978157,1.0,9.0,30.67551037
3418,0,18000,107546.0,176314.0,DebtCon,Office,6.0,0.0,0.0,218.0193861,3.0,23.0,40.15214366
3419,0,18100,81916.0,104048.0,DebtCon,Other,0.0,0.0,0.0,154.4259959,0.0,18.0,33.67802577
3421,0,18100,53524.0,102133.0,HomeImp,Other,0.0,0.0,3.0,52.94238739,1.0,9.0,40.61679727
3422,0,18100,46145.0,72200.0,DebtCon,ProfExe,11.0,0.0,0.0,178.19207769999997,0.0,42.0,40.57402248
3424,0,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,247.545271,0.0,27.0,21.46927181
3425,0,18100,71814.0,89941.0,DebtCon,Other,10.0,0.0,0.0,83.16781079,3.0,11.0,32.28540549
3426,0,18100,62783.0,86066.0,DebtCon,Other,0.0,0.0,0.0,293.3585868,2.0,15.0,43.6177143
3427,0,18100,89454.0,119019.0,DebtCon,Other,13.0,0.0,0.0,127.2461963,1.0,8.0,37.52527269
3428,0,18100,112832.0,182418.0,DebtCon,Office,8.0,0.0,0.0,230.0721311,3.0,23.0,40.29869891
3429,0,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,313.6033866,1.0,20.0,42.1192853
3431,0,18100,73356.0,86885.0,DebtCon,Other,10.0,0.0,0.0,73.74671053,3.0,12.0,31.57101889
3432,0,18100,27186.0,77694.0,HomeImp,Other,,0.0,0.0,249.4133616,0.0,50.0,43.72793048
3435,0,18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0,164.9096132,1.0,20.0,29.01660998
3436,0,18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0,313.0379453000001,0.0,26.0,27.19915401
3438,0,18200,93702.0,158647.0,HomeImp,ProfExe,4.0,0.0,1.0,96.17779327,0.0,16.0,34.70993598
3439,0,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.0072773,2.0,20.0,29.80460145
3440,1,18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0,102.4609862,2.0,19.0,38.34534078
3441,0,18200,13925.0,94898.0,DebtCon,Other,22.0,0.0,0.0,223.901918,2.0,41.0,35.99822541
3442,0,18200,34593.0,56658.0,DebtCon,Other,15.0,0.0,0.0,126.0480098,1.0,18.0,36.92663479
3443,0,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,231.5497227,0.0,27.0,20.41593161
3445,1,18200,55406.0,78682.0,DebtCon,Other,,0.0,0.0,122.7177095,0.0,39.0,33.6938313
3447,1,18200,139000.0,171350.0,DebtCon,Other,0.1,0.0,1.0,102.5,7.0,18.0,
3448,0,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0,278.3074217,2.0,17.0,32.72169498
3449,0,18200,61690.0,89963.0,HomeImp,ProfExe,15.0,0.0,2.0,157.409679,0.0,14.0,27.94667597
3450,0,18200,61554.0,94510.0,DebtCon,Office,2.0,0.0,0.0,161.35269330000003,0.0,24.0,23.89655471
3451,0,18200,4927.0,30198.0,DebtCon,Other,,0.0,0.0,89.59983867,1.0,19.0,41.23052688
3452,0,18200,53646.0,156048.0,DebtCon,ProfExe,20.0,0.0,0.0,232.2971256,0.0,27.0,20.85606753
3453,0,18200,120966.0,208782.0,DebtCon,Other,4.0,0.0,0.0,202.5343334,0.0,17.0,27.43664604
3454,0,18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0,69.41077665,0.0,22.0,35.35728725
3455,0,18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0,95.34376502,0.0,16.0,26.69266663
3456,1,18200,95091.0,113294.0,DebtCon,ProfExe,15.0,0.0,3.0,188.504617,0.0,36.0,78.65438605
3457,0,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,278.4430216,2.0,22.0,38.9396509
3459,0,18200,39109.0,62371.0,HomeImp,Other,25.0,0.0,0.0,268.1982607,0.0,13.0,24.74818104
3460,0,18200,57980.0,79265.0,DebtCon,Other,16.0,0.0,0.0,194.0542928,0.0,20.0,37.72576061
3462,0,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.5345867,0.0,25.0,39.72048898
3464,0,18300,55584.0,95236.0,Other,ProfExe,10.0,0.0,0.0,,1.0,15.0,24.59063319
3465,0,18300,121001.0,210685.0,DebtCon,Other,2.0,0.0,0.0,192.9772854,0.0,16.0,26.86050033
3466,0,18300,26982.0,59552.0,DebtCon,ProfExe,15.0,0.0,0.0,183.6144149,1.0,19.0,36.29961798
